AIX -> AI batch conversion
Started: Wed Jul 15 2026 11:23:48 GMT-0400
Root: /Users/alamb/Downloads/Precip_Organized/Mid-Century
Found 245 .aix file(s)
OK                 MC_SSP245_Precip_Annual_Oklahoma.aix  ->  MC_SSP245_Precip_Annual_Oklahoma.ai
OK                 MC_SSP245_Precip_Annual_Pennsylvania.aix  ->  MC_SSP245_Precip_Annual_Pennsylvania.ai
OK                 MC_SSP245_Precip_Annual_Rhode%20Island.aix  ->  MC_SSP245_Precip_Annual_Rhode%20Island.ai
OK                 MC_SSP245_Precip_Annual_Tennessee.aix  ->  MC_SSP245_Precip_Annual_Tennessee.ai
SKIP  (ai exists)  MC_SSP245_Precip_Annual_Texas.aix
OK                 MC_SSP245_Precip_Annual_Vermont.aix  ->  MC_SSP245_Precip_Annual_Vermont.ai
OK                 MC_SSP245_Precip_Annual_West%20Virginia.aix  ->  MC_SSP245_Precip_Annual_West%20Virginia.ai
OK                 MC_SSP245_SD_Annual_Precip_052725.aix  ->  MC_SSP245_SD_Annual_Precip_052725.ai
OK                 MC_SSP245_WI_Annual_Precip_052725.aix  ->  MC_SSP245_WI_Annual_Precip_052725.ai
OK                 MC_SSP245_WY_Annual_Precip_052725.aix  ->  MC_SSP245_WY_Annual_Precip_052725.ai
OK                 MC_SSP370_AK_Annual_Precip_070526.aix  ->  MC_SSP370_AK_Annual_Precip_070526.ai
OK                 MC_SSP370_CONUS_Annual_Precip_062926.aix  ->  MC_SSP370_CONUS_Annual_Precip_062926.ai
OK                 MC_SSP370_Caribbean_Annual_Precip_070626.aix  ->  MC_SSP370_Caribbean_Annual_Precip_070626.ai
OK                 MC_SSP370_HI_Annual_Precip_070626.aix  ->  MC_SSP370_HI_Annual_Precip_070626.ai
OK                 MC_SSP585_AK_Annual_Precip_070526.aix  ->  MC_SSP585_AK_Annual_Precip_070526.ai
OK                 MC_SSP585_CONUS_Annual_Precip_062926.aix  ->  MC_SSP585_CONUS_Annual_Precip_062926.ai
OK                 MC_SSP585_Caribbean_Annual_Precip_070626.aix  ->  MC_SSP585_Caribbean_Annual_Precip_070626.ai
OK                 MC_SSP585_HI_Annual_Precip_070626.aix  ->  MC_SSP585_HI_Annual_Precip_070626.ai
OK                 MC_SSP126_AK_SON_Precip_070526.aix  ->  MC_SSP126_AK_SON_Precip_070526.ai
OK                 MC_SSP126_Caribbean_SON_Precip_070626.aix  ->  MC_SSP126_Caribbean_SON_Precip_070626.ai
OK                 MC_SSP126_HI_SON_Precip_070626.aix  ->  MC_SSP126_HI_SON_Precip_070626.ai
OK                 MC_SSP126_SON_Annual_Precip_062926.aix  ->  MC_SSP126_SON_Annual_Precip_062926.ai
OK                 MC_SSP245_AK_SON_Precip_012226.aix  ->  MC_SSP245_AK_SON_Precip_012226.ai
OK                 MC_SSP245_CONUS_SON_Precip_121525.aix  ->  MC_SSP245_CONUS_SON_Precip_121525.ai
OK                 MC_SSP245_CO_SON_Precip_052725.aix  ->  MC_SSP245_CO_SON_Precip_052725.ai
OK                 MC_SSP245_HI_SON_Precip_070626.aix  ->  MC_SSP245_HI_SON_Precip_070626.ai
OK                 MC_SSP245_IA_SON_Precip_052725.aix  ->  MC_SSP245_IA_SON_Precip_052725.ai
OK                 MC_SSP245_IL_SON_Precip_052725.aix  ->  MC_SSP245_IL_SON_Precip_052725.ai
OK                 MC_SSP245_IN_SON_Precip_052725.aix  ->  MC_SSP245_IN_SON_Precip_052725.ai
OK                 MC_SSP245_KS_SON_Precip_052725.aix  ->  MC_SSP245_KS_SON_Precip_052725.ai
OK                 MC_SSP245_KY_SON_Precip_052725.aix  ->  MC_SSP245_KY_SON_Precip_052725.ai
OK                 MC_SSP245_MI_SON_Precip_052725.aix  ->  MC_SSP245_MI_SON_Precip_052725.ai
OK                 MC_SSP245_MN_SON_Precip_052725.aix  ->  MC_SSP245_MN_SON_Precip_052725.ai
OK                 MC_SSP245_MO_SON_Precip_052725.aix  ->  MC_SSP245_MO_SON_Precip_052725.ai
OK                 MC_SSP245_ND_SON_Precip_052725.aix  ->  MC_SSP245_ND_SON_Precip_052725.ai
OK                 MC_SSP245_NE_SON_Precip_052725.aix  ->  MC_SSP245_NE_SON_Precip_052725.ai
OK                 MC_SSP245_OH_SON_Precip_052725.aix  ->  MC_SSP245_OH_SON_Precip_052725.ai
OK                 MC_SSP245_PRUSVI_SON_Precip_031326.aix  ->  MC_SSP245_PRUSVI_SON_Precip_031326.ai
OK                 MC_SSP245_Precip_Fall_Arkansas.aix  ->  MC_SSP245_Precip_Fall_Arkansas.ai
OK                 MC_SSP245_Precip_Fall_Connecticut.aix  ->  MC_SSP245_Precip_Fall_Connecticut.ai
OK                 MC_SSP245_Precip_Fall_Delaware.aix  ->  MC_SSP245_Precip_Fall_Delaware.ai
OK                 MC_SSP245_Precip_Fall_Louisiana.aix  ->  MC_SSP245_Precip_Fall_Louisiana.ai
OK                 MC_SSP245_Precip_Fall_Maine.aix  ->  MC_SSP245_Precip_Fall_Maine.ai
OK                 MC_SSP245_Precip_Fall_Maryland.aix  ->  MC_SSP245_Precip_Fall_Maryland.ai
OK                 MC_SSP245_Precip_Fall_Massachusetts.aix  ->  MC_SSP245_Precip_Fall_Massachusetts.ai
OK                 MC_SSP245_Precip_Fall_Mississippi.aix  ->  MC_SSP245_Precip_Fall_Mississippi.ai
OK                 MC_SSP245_Precip_Fall_New%20Hampshire.aix  ->  MC_SSP245_Precip_Fall_New%20Hampshire.ai
OK                 MC_SSP245_Precip_Fall_New%20Jersey.aix  ->  MC_SSP245_Precip_Fall_New%20Jersey.ai
OK                 MC_SSP245_Precip_Fall_New%20York.aix  ->  MC_SSP245_Precip_Fall_New%20York.ai
OK                 MC_SSP245_Precip_Fall_Oklahoma.aix  ->  MC_SSP245_Precip_Fall_Oklahoma.ai
OK                 MC_SSP245_Precip_Fall_Pennsylvania.aix  ->  MC_SSP245_Precip_Fall_Pennsylvania.ai
OK                 MC_SSP245_Precip_Fall_Rhode%20Island.aix  ->  MC_SSP245_Precip_Fall_Rhode%20Island.ai
OK                 MC_SSP245_Precip_Fall_Tennessee.aix  ->  MC_SSP245_Precip_Fall_Tennessee.ai
OK                 MC_SSP245_Precip_Fall_Texas.aix  ->  MC_SSP245_Precip_Fall_Texas.ai
OK                 MC_SSP245_Precip_Fall_Vermont.aix  ->  MC_SSP245_Precip_Fall_Vermont.ai
OK                 MC_SSP245_Precip_Fall_West%20Virginia.aix  ->  MC_SSP245_Precip_Fall_West%20Virginia.ai
OK                 MC_SSP245_SD_SON_Precip_052725.aix  ->  MC_SSP245_SD_SON_Precip_052725.ai
OK                 MC_SSP245_WI_SON_Precip_052725.aix  ->  MC_SSP245_WI_SON_Precip_052725.ai
OK                 MC_SSP245_WY_SON_Precip_052725.aix  ->  MC_SSP245_WY_SON_Precip_052725.ai
OK                 MC_SSP370_AK_SON_Precip_070526.aix  ->  MC_SSP370_AK_SON_Precip_070526.ai
OK                 MC_SSP370_CONUS_SON_Precip_062926.aix  ->  MC_SSP370_CONUS_SON_Precip_062926.ai
OK                 MC_SSP370_Caribbean_SON_Precip_070626.aix  ->  MC_SSP370_Caribbean_SON_Precip_070626.ai
OK                 MC_SSP370_HI_SON_Precip_070626.aix  ->  MC_SSP370_HI_SON_Precip_070626.ai
OK                 MC_SSP585_AK_SON_Precip_070526.aix  ->  MC_SSP585_AK_SON_Precip_070526.ai
OK                 MC_SSP585_CONUS_SON_Precip_062926.aix  ->  MC_SSP585_CONUS_SON_Precip_062926.ai
OK                 MC_SSP585_Caribbean_SON_Precip_070626.aix  ->  MC_SSP585_Caribbean_SON_Precip_070626.ai
OK                 MC_SSP585_HI_SON_Precip_070626.aix  ->  MC_SSP585_HI_SON_Precip_070626.ai
OK                 MC_SSP126_AK_MAM_Precip_070526.aix  ->  MC_SSP126_AK_MAM_Precip_070526.ai
OK                 MC_SSP126_Caribbean_MAM_Precip_070626.aix  ->  MC_SSP126_Caribbean_MAM_Precip_070626.ai
OK                 MC_SSP126_HI_MAM_Precip_070626.aix  ->  MC_SSP126_HI_MAM_Precip_070626.ai
OK                 MC_SSP126_MAM_Annual_Precip_062926.aix  ->  MC_SSP126_MAM_Annual_Precip_062926.ai
OK                 MC_SSP245_AK_MAM_Precip_012226.aix  ->  MC_SSP245_AK_MAM_Precip_012226.ai
OK                 MC_SSP245_CONUS_MAM_Precip_121525.aix  ->  MC_SSP245_CONUS_MAM_Precip_121525.ai
OK                 MC_SSP245_CO_MAM_Precip_052725.aix  ->  MC_SSP245_CO_MAM_Precip_052725.ai
OK                 MC_SSP245_HI_MAM_Precip_070626.aix  ->  MC_SSP245_HI_MAM_Precip_070626.ai
OK                 MC_SSP245_IA_MAM_Precip_052725.aix  ->  MC_SSP245_IA_MAM_Precip_052725.ai
OK                 MC_SSP245_IL_MAM_Precip_052725.aix  ->  MC_SSP245_IL_MAM_Precip_052725.ai
OK                 MC_SSP245_IN_MAM_Precip_052725.aix  ->  MC_SSP245_IN_MAM_Precip_052725.ai
OK                 MC_SSP245_KS_MAM_Precip_052725.aix  ->  MC_SSP245_KS_MAM_Precip_052725.ai
OK                 MC_SSP245_KY_MAM_Precip_052725.aix  ->  MC_SSP245_KY_MAM_Precip_052725.ai
OK                 MC_SSP245_MI_MAM_Precip_052725.aix  ->  MC_SSP245_MI_MAM_Precip_052725.ai
OK                 MC_SSP245_MN_MAM_Precip_052725.aix  ->  MC_SSP245_MN_MAM_Precip_052725.ai
OK                 MC_SSP245_MO_MAM_Precip_052725.aix  ->  MC_SSP245_MO_MAM_Precip_052725.ai
OK                 MC_SSP245_ND_MAM_Precip_052725.aix  ->  MC_SSP245_ND_MAM_Precip_052725.ai
OK                 MC_SSP245_NE_MAM_Precip_052725.aix  ->  MC_SSP245_NE_MAM_Precip_052725.ai
OK                 MC_SSP245_OH_MAM_Precip_052725.aix  ->  MC_SSP245_OH_MAM_Precip_052725.ai
OK                 MC_SSP245_PRUSVI_MAM_Precip_031326.aix  ->  MC_SSP245_PRUSVI_MAM_Precip_031326.ai
OK                 MC_SSP245_Precip_Spring_Arkansas.aix  ->  MC_SSP245_Precip_Spring_Arkansas.ai
OK                 MC_SSP245_Precip_Spring_Connecticut.aix  ->  MC_SSP245_Precip_Spring_Connecticut.ai
OK                 MC_SSP245_Precip_Spring_Delaware.aix  ->  MC_SSP245_Precip_Spring_Delaware.ai
OK                 MC_SSP245_Precip_Spring_Louisiana.aix  ->  MC_SSP245_Precip_Spring_Louisiana.ai
OK                 MC_SSP245_Precip_Spring_Maine.aix  ->  MC_SSP245_Precip_Spring_Maine.ai
OK                 MC_SSP245_Precip_Spring_Maryland.aix  ->  MC_SSP245_Precip_Spring_Maryland.ai
OK                 MC_SSP245_Precip_Spring_Massachusetts.aix  ->  MC_SSP245_Precip_Spring_Massachusetts.ai
OK                 MC_SSP245_Precip_Spring_Mississippi.aix  ->  MC_SSP245_Precip_Spring_Mississippi.ai
OK                 MC_SSP245_Precip_Spring_New%20Hampshire.aix  ->  MC_SSP245_Precip_Spring_New%20Hampshire.ai
OK                 MC_SSP245_Precip_Spring_New%20Jersey.aix  ->  MC_SSP245_Precip_Spring_New%20Jersey.ai
OK                 MC_SSP245_Precip_Spring_New%20York.aix  ->  MC_SSP245_Precip_Spring_New%20York.ai
OK                 MC_SSP245_Precip_Spring_Oklahoma.aix  ->  MC_SSP245_Precip_Spring_Oklahoma.ai
OK                 MC_SSP245_Precip_Spring_Pennsylvania.aix  ->  MC_SSP245_Precip_Spring_Pennsylvania.ai
OK                 MC_SSP245_Precip_Spring_Rhode%20Island.aix  ->  MC_SSP245_Precip_Spring_Rhode%20Island.ai
SKIP  (ai exists)  MC_SSP245_Precip_Spring_Tennessee.aix
OK                 MC_SSP245_Precip_Spring_Texas.aix  ->  MC_SSP245_Precip_Spring_Texas.ai
OK                 MC_SSP245_Precip_Spring_Vermont.aix  ->  MC_SSP245_Precip_Spring_Vermont.ai
OK                 MC_SSP245_Precip_Spring_West%20Virginia.aix  ->  MC_SSP245_Precip_Spring_West%20Virginia.ai
OK                 MC_SSP245_SD_MAM_Precip_052725.aix  ->  MC_SSP245_SD_MAM_Precip_052725.ai
OK                 MC_SSP245_WI_MAM_Precip_052725.aix  ->  MC_SSP245_WI_MAM_Precip_052725.ai
OK                 MC_SSP245_WY_MAM_Precip_052725.aix  ->  MC_SSP245_WY_MAM_Precip_052725.ai
OK                 MC_SSP370_AK_MAM_Precip_070526.aix  ->  MC_SSP370_AK_MAM_Precip_070526.ai
OK                 MC_SSP370_CONUS_MAM_Precip_062926.aix  ->  MC_SSP370_CONUS_MAM_Precip_062926.ai
OK                 MC_SSP370_Caribbean_MAM_Precip_070626.aix  ->  MC_SSP370_Caribbean_MAM_Precip_070626.ai
OK                 MC_SSP370_HI_MAM_Precip_070626.aix  ->  MC_SSP370_HI_MAM_Precip_070626.ai
OK                 MC_SSP585_AK_MAM_Precip_070526.aix  ->  MC_SSP585_AK_MAM_Precip_070526.ai
OK                 MC_SSP585_CONUS_MAM_Precip_062926.aix  ->  MC_SSP585_CONUS_MAM_Precip_062926.ai
OK                 MC_SSP585_Caribbean_MAM_Precip_070626.aix  ->  MC_SSP585_Caribbean_MAM_Precip_070626.ai
OK                 MC_SSP585_HI_MAM_Precip_070626.aix  ->  MC_SSP585_HI_MAM_Precip_070626.ai
OK                 MC_SSP126_AK_JJA_Precip_070526.aix  ->  MC_SSP126_AK_JJA_Precip_070526.ai
OK                 MC_SSP126_Caribbean_JJA_Precip_070626.aix  ->  MC_SSP126_Caribbean_JJA_Precip_070626.ai
OK                 MC_SSP126_HI_JJA_Precip_070626.aix  ->  MC_SSP126_HI_JJA_Precip_070626.ai
OK                 MC_SSP126_JJA_Annual_Precip_062926.aix  ->  MC_SSP126_JJA_Annual_Precip_062926.ai
OK                 MC_SSP245_AK_JJA_Precip_012226.aix  ->  MC_SSP245_AK_JJA_Precip_012226.ai
OK                 MC_SSP245_CONUS_JJA_Precip_121525.aix  ->  MC_SSP245_CONUS_JJA_Precip_121525.ai
OK                 MC_SSP245_CO_JJA_Precip_052725.aix  ->  MC_SSP245_CO_JJA_Precip_052725.ai
OK                 MC_SSP245_HI_JJA_Precip_070626.aix  ->  MC_SSP245_HI_JJA_Precip_070626.ai
OK                 MC_SSP245_IA_JJA_Precip_052725.aix  ->  MC_SSP245_IA_JJA_Precip_052725.ai
OK                 MC_SSP245_IL_JJA_Precip_052725.aix  ->  MC_SSP245_IL_JJA_Precip_052725.ai
OK                 MC_SSP245_IN_JJA_Precip_052725.aix  ->  MC_SSP245_IN_JJA_Precip_052725.ai
OK                 MC_SSP245_KS_JJA_Precip_052725.aix  ->  MC_SSP245_KS_JJA_Precip_052725.ai
OK                 MC_SSP245_KY_JJA_Precip_052725.aix  ->  MC_SSP245_KY_JJA_Precip_052725.ai
OK                 MC_SSP245_MI_JJA_Precip_052725.aix  ->  MC_SSP245_MI_JJA_Precip_052725.ai
OK                 MC_SSP245_MN_JJA_Precip_052725.aix  ->  MC_SSP245_MN_JJA_Precip_052725.ai
OK                 MC_SSP245_MO_JJA_Precip_052725.aix  ->  MC_SSP245_MO_JJA_Precip_052725.ai
OK                 MC_SSP245_ND_JJA_Precip_052725.aix  ->  MC_SSP245_ND_JJA_Precip_052725.ai
OK                 MC_SSP245_NE_JJA_Precip_052725.aix  ->  MC_SSP245_NE_JJA_Precip_052725.ai
OK                 MC_SSP245_OH_JJA_Precip_052725.aix  ->  MC_SSP245_OH_JJA_Precip_052725.ai
OK                 MC_SSP245_PRUSVI_JJA_Precip_031326.aix  ->  MC_SSP245_PRUSVI_JJA_Precip_031326.ai
OK                 MC_SSP245_Precip_Summer_Arkansas.aix  ->  MC_SSP245_Precip_Summer_Arkansas.ai
OK                 MC_SSP245_Precip_Summer_Connecticut.aix  ->  MC_SSP245_Precip_Summer_Connecticut.ai
OK                 MC_SSP245_Precip_Summer_Delaware.aix  ->  MC_SSP245_Precip_Summer_Delaware.ai
SKIP  (ai exists)  MC_SSP245_Precip_Summer_Louisiana.aix
OK                 MC_SSP245_Precip_Summer_Maine.aix  ->  MC_SSP245_Precip_Summer_Maine.ai
OK                 MC_SSP245_Precip_Summer_Maryland.aix  ->  MC_SSP245_Precip_Summer_Maryland.ai
OK                 MC_SSP245_Precip_Summer_Massachusetts.aix  ->  MC_SSP245_Precip_Summer_Massachusetts.ai
SKIP  (ai exists)  MC_SSP245_Precip_Summer_Mississippi.aix
OK                 MC_SSP245_Precip_Summer_New%20Hampshire.aix  ->  MC_SSP245_Precip_Summer_New%20Hampshire.ai
OK                 MC_SSP245_Precip_Summer_New%20Jersey.aix  ->  MC_SSP245_Precip_Summer_New%20Jersey.ai
OK                 MC_SSP245_Precip_Summer_New%20York.aix  ->  MC_SSP245_Precip_Summer_New%20York.ai
SKIP  (ai exists)  MC_SSP245_Precip_Summer_Oklahoma.aix
OK                 MC_SSP245_Precip_Summer_Pennsylvania.aix  ->  MC_SSP245_Precip_Summer_Pennsylvania.ai
OK                 MC_SSP245_Precip_Summer_Rhode%20Island.aix  ->  MC_SSP245_Precip_Summer_Rhode%20Island.ai
OK                 MC_SSP245_Precip_Summer_Tennessee.aix  ->  MC_SSP245_Precip_Summer_Tennessee.ai
OK                 MC_SSP245_Precip_Summer_Texas.aix  ->  MC_SSP245_Precip_Summer_Texas.ai
OK                 MC_SSP245_Precip_Summer_Vermont.aix  ->  MC_SSP245_Precip_Summer_Vermont.ai
OK                 MC_SSP245_Precip_Summer_West%20Virginia.aix  ->  MC_SSP245_Precip_Summer_West%20Virginia.ai
OK                 MC_SSP245_SD_JJA_Precip_052725.aix  ->  MC_SSP245_SD_JJA_Precip_052725.ai
OK                 MC_SSP245_WI_JJA_Precip_052725.aix  ->  MC_SSP245_WI_JJA_Precip_052725.ai
OK                 MC_SSP245_WY_JJA_Precip_052725.aix  ->  MC_SSP245_WY_JJA_Precip_052725.ai
OK                 MC_SSP370_AK_JJA_Precip_070526.aix  ->  MC_SSP370_AK_JJA_Precip_070526.ai
OK                 MC_SSP370_CONUS_JJA_Precip_062926.aix  ->  MC_SSP370_CONUS_JJA_Precip_062926.ai
OK                 MC_SSP370_Caribbean_JJA_Precip_070626.aix  ->  MC_SSP370_Caribbean_JJA_Precip_070626.ai
OK                 MC_SSP370_HI_JJA_Precip_070626.aix  ->  MC_SSP370_HI_JJA_Precip_070626.ai
OK                 MC_SSP585_AK_JJA_Precip_070526.aix  ->  MC_SSP585_AK_JJA_Precip_070526.ai
OK                 MC_SSP585_CONUS_JJA_Precip_062926.aix  ->  MC_SSP585_CONUS_JJA_Precip_062926.ai
OK                 MC_SSP585_Caribbean_JJA_Precip_070626.aix  ->  MC_SSP585_Caribbean_JJA_Precip_070626.ai
OK                 MC_SSP585_HI_JJA_Precip_070626.aix  ->  MC_SSP585_HI_JJA_Precip_070626.ai
OK                 MC_SSP126_AK_DJF_Precip_070526.aix  ->  MC_SSP126_AK_DJF_Precip_070526.ai
OK                 MC_SSP126_Caribbean_DJF_Precip_070626.aix  ->  MC_SSP126_Caribbean_DJF_Precip_070626.ai
OK                 MC_SSP126_DJF_Annual_Precip_062926.aix  ->  MC_SSP126_DJF_Annual_Precip_062926.ai
OK                 MC_SSP126_HI_DJF_Precip_070626.aix  ->  MC_SSP126_HI_DJF_Precip_070626.ai
OK                 MC_SSP245_AK_DJF_Precip_012226.aix  ->  MC_SSP245_AK_DJF_Precip_012226.ai
OK                 MC_SSP245_CONUS_DJF_Precip_121525.aix  ->  MC_SSP245_CONUS_DJF_Precip_121525.ai
OK                 MC_SSP245_CO_DJF_Precip_052725.aix  ->  MC_SSP245_CO_DJF_Precip_052725.ai
OK                 MC_SSP245_HI_DJF_Precip_070626.aix  ->  MC_SSP245_HI_DJF_Precip_070626.ai
OK                 MC_SSP245_IA_DJF_Precip_052725.aix  ->  MC_SSP245_IA_DJF_Precip_052725.ai
OK                 MC_SSP245_IL_DJF_Precip_052725.aix  ->  MC_SSP245_IL_DJF_Precip_052725.ai
OK                 MC_SSP245_IN_DJF_Precip_052725.aix  ->  MC_SSP245_IN_DJF_Precip_052725.ai
OK                 MC_SSP245_KS_DJF_Precip_052725.aix  ->  MC_SSP245_KS_DJF_Precip_052725.ai
OK                 MC_SSP245_KY_DJF_Precip_052725.aix  ->  MC_SSP245_KY_DJF_Precip_052725.ai
OK                 MC_SSP245_MI_DJF_Precip_052725.aix  ->  MC_SSP245_MI_DJF_Precip_052725.ai
OK                 MC_SSP245_MN_DJF_Precip_052725.aix  ->  MC_SSP245_MN_DJF_Precip_052725.ai
OK                 MC_SSP245_MO_DJF_Precip_052725.aix  ->  MC_SSP245_MO_DJF_Precip_052725.ai
OK                 MC_SSP245_ND_DJF_Precip_052725.aix  ->  MC_SSP245_ND_DJF_Precip_052725.ai
OK                 MC_SSP245_NE_DJF_Precip_052725.aix  ->  MC_SSP245_NE_DJF_Precip_052725.ai
OK                 MC_SSP245_OH_DJF_Precip_052725.aix  ->  MC_SSP245_OH_DJF_Precip_052725.ai
OK                 MC_SSP245_PRUSVI_DJF_Precip_070626.aix  ->  MC_SSP245_PRUSVI_DJF_Precip_070626.ai
SKIP  (ai exists)  MC_SSP245_Precip_Winter_Arkansas.aix
OK                 MC_SSP245_Precip_Winter_Connecticut.aix  ->  MC_SSP245_Precip_Winter_Connecticut.ai
OK                 MC_SSP245_Precip_Winter_Delaware.aix  ->  MC_SSP245_Precip_Winter_Delaware.ai
OK                 MC_SSP245_Precip_Winter_Louisiana.aix  ->  MC_SSP245_Precip_Winter_Louisiana.ai
OK                 MC_SSP245_Precip_Winter_Maine.aix  ->  MC_SSP245_Precip_Winter_Maine.ai
OK                 MC_SSP245_Precip_Winter_Maryland.aix  ->  MC_SSP245_Precip_Winter_Maryland.ai
OK                 MC_SSP245_Precip_Winter_Massachusetts.aix  ->  MC_SSP245_Precip_Winter_Massachusetts.ai
OK                 MC_SSP245_Precip_Winter_Mississippi.aix  ->  MC_SSP245_Precip_Winter_Mississippi.ai
OK                 MC_SSP245_Precip_Winter_New%20Hampshire.aix  ->  MC_SSP245_Precip_Winter_New%20Hampshire.ai
OK                 MC_SSP245_Precip_Winter_New%20Jersey.aix  ->  MC_SSP245_Precip_Winter_New%20Jersey.ai
OK                 MC_SSP245_Precip_Winter_New%20York.aix  ->  MC_SSP245_Precip_Winter_New%20York.ai
OK                 MC_SSP245_Precip_Winter_Oklahoma.aix  ->  MC_SSP245_Precip_Winter_Oklahoma.ai
OK                 MC_SSP245_Precip_Winter_Pennsylvania.aix  ->  MC_SSP245_Precip_Winter_Pennsylvania.ai
OK                 MC_SSP245_Precip_Winter_Rhode%20Island.aix  ->  MC_SSP245_Precip_Winter_Rhode%20Island.ai
OK                 MC_SSP245_Precip_Winter_Tennessee.aix  ->  MC_SSP245_Precip_Winter_Tennessee.ai
OK                 MC_SSP245_Precip_Winter_Texas.aix  ->  MC_SSP245_Precip_Winter_Texas.ai
OK                 MC_SSP245_Precip_Winter_Vermont.aix  ->  MC_SSP245_Precip_Winter_Vermont.ai
OK                 MC_SSP245_Precip_Winter_West%20Virginia.aix  ->  MC_SSP245_Precip_Winter_West%20Virginia.ai
OK                 MC_SSP245_SD_DJF_Precip_052725.aix  ->  MC_SSP245_SD_DJF_Precip_052725.ai
OK                 MC_SSP245_WI_DJF_Precip_052725.aix  ->  MC_SSP245_WI_DJF_Precip_052725.ai
OK                 MC_SSP245_WY_DJF_Precip_052725.aix  ->  MC_SSP245_WY_DJF_Precip_052725.ai
OK                 MC_SSP370_AK_DJF_Precip_070526.aix  ->  MC_SSP370_AK_DJF_Precip_070526.ai
OK                 MC_SSP370_CONUS_DJF_Precip_062926.aix  ->  MC_SSP370_CONUS_DJF_Precip_062926.ai
OK                 MC_SSP370_Caribbean_DJF_Precip_070626.aix  ->  MC_SSP370_Caribbean_DJF_Precip_070626.ai
OK                 MC_SSP370_HI_DJF_Precip_070626.aix  ->  MC_SSP370_HI_DJF_Precip_070626.ai
